issue_year,volume,issue,article_id,article_url,doi,title,publication_date,online_date,supplementary_id,supplementary_label,category,is_code,code_reason,asset_url,original_file_name,file_name,relative_path,file_path,bytes,sha256,status,error
2022,4,11,s42256-022-00553-w,https://www.nature.com/articles/s42256-022-00553-w,10.1038/s42256-022-00553-w,Predicting unseen antibodies’ neutralizability via adaptive graph neural networks,2022/11,2022/11/07,,Supplementary Table 1 (download XLS ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00553-w/MediaObjects/42256_2022_553_MOESM3_ESM.xls,42256_2022_553_MOESM3_ESM.xls,03_supplementary_table_Supplementary_Table_1_download_XLS_42256_2022_553_MOESM3_ESM_xls.xls,2022/s42256-022-00553-w/03_supplementary_table_Supplementary_Table_1_download_XLS_42256_2022_553_MOESM3_ESM_xls.xls,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00553-w/03_supplementary_table_Supplementary_Table_1_download_XLS_42256_2022_553_MOESM3_ESM_xls.xls,28160,a3bbee445de27e4c0115176ecc5b6aedda57c5b81ffd7dbb941b227be911fb90,already_exists,
2022,4,11,s42256-022-00553-w,https://www.nature.com/articles/s42256-022-00553-w,10.1038/s42256-022-00553-w,Predicting unseen antibodies’ neutralizability via adaptive graph neural networks,2022/11,2022/11/07,,Supplementary Table 2 (download XLS ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00553-w/MediaObjects/42256_2022_553_MOESM4_ESM.xls,42256_2022_553_MOESM4_ESM.xls,04_supplementary_table_Supplementary_Table_2_download_XLS_42256_2022_553_MOESM4_ESM_xls.xls,2022/s42256-022-00553-w/04_supplementary_table_Supplementary_Table_2_download_XLS_42256_2022_553_MOESM4_ESM_xls.xls,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00553-w/04_supplementary_table_Supplementary_Table_2_download_XLS_42256_2022_553_MOESM4_ESM_xls.xls,21504,d92b30f9e207e7c854231737f7f818783854e5be1f861c5c7d4b92802bd1484a,already_exists,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Information (download PDF ),supplementary_information,False,supplementary information,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM1_ESM.pdf,42256_2022_557_MOESM1_ESM.pdf,01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_557_MOESM1_ESM_pdf.pdf,2022/s42256-022-00557-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_557_MOESM1_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_557_MOESM1_ESM_pdf.pdf,8965088,6cd4d6ff652c5bd0e5ee734757f269e0a356ca9860fe96e1afb81057b310b16c,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 5 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM2_ESM.pdf,42256_2022_557_MOESM2_ESM.pdf,02_supplementary_table_Supplementary_Table_5_download_PDF_42256_2022_557_MOESM2_ESM_pdf.pdf,2022/s42256-022-00557-6/02_supplementary_table_Supplementary_Table_5_download_PDF_42256_2022_557_MOESM2_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/02_supplementary_table_Supplementary_Table_5_download_PDF_42256_2022_557_MOESM2_ESM_pdf.pdf,66796,89855cb53047cca8552e73d6af5637ab76c00504a7ecdb2e826815c7e1e989f6,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 6 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM3_ESM.pdf,42256_2022_557_MOESM3_ESM.pdf,03_supplementary_table_Supplementary_Table_6_download_PDF_42256_2022_557_MOESM3_ESM_pdf.pdf,2022/s42256-022-00557-6/03_supplementary_table_Supplementary_Table_6_download_PDF_42256_2022_557_MOESM3_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/03_supplementary_table_Supplementary_Table_6_download_PDF_42256_2022_557_MOESM3_ESM_pdf.pdf,87225,ed45570efb140519fbf6b2d0c8abdb9c802eeb9303c636bc5f4840f043674bc5,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table7 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM4_ESM.pdf,42256_2022_557_MOESM4_ESM.pdf,04_supplementary_table_Supplementary_Table7_download_PDF_42256_2022_557_MOESM4_ESM_pdf.pdf,2022/s42256-022-00557-6/04_supplementary_table_Supplementary_Table7_download_PDF_42256_2022_557_MOESM4_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/04_supplementary_table_Supplementary_Table7_download_PDF_42256_2022_557_MOESM4_ESM_pdf.pdf,30535,42d4bacab60a28b29f7930138083bf7fd4d05357365691bc4b95495d7f092a78,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 8 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM5_ESM.pdf,42256_2022_557_MOESM5_ESM.pdf,05_supplementary_table_Supplementary_Table_8_download_PDF_42256_2022_557_MOESM5_ESM_pdf.pdf,2022/s42256-022-00557-6/05_supplementary_table_Supplementary_Table_8_download_PDF_42256_2022_557_MOESM5_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/05_supplementary_table_Supplementary_Table_8_download_PDF_42256_2022_557_MOESM5_ESM_pdf.pdf,30214,49cc58d6e417abe242f82feee2664ae9e3ce2738cfae0e9b9cb7bfe8d488b009,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 9 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM6_ESM.pdf,42256_2022_557_MOESM6_ESM.pdf,06_supplementary_table_Supplementary_Table_9_download_PDF_42256_2022_557_MOESM6_ESM_pdf.pdf,2022/s42256-022-00557-6/06_supplementary_table_Supplementary_Table_9_download_PDF_42256_2022_557_MOESM6_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/06_supplementary_table_Supplementary_Table_9_download_PDF_42256_2022_557_MOESM6_ESM_pdf.pdf,40544,c38d3c1c3c0419c165d1d4e808272c729082bbcb417d64b6a12bf13e6d6cb43b,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 10 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM7_ESM.pdf,42256_2022_557_MOESM7_ESM.pdf,07_supplementary_table_Supplementary_Table_10_download_PDF_42256_2022_557_MOESM7_ESM_pdf.pdf,2022/s42256-022-00557-6/07_supplementary_table_Supplementary_Table_10_download_PDF_42256_2022_557_MOESM7_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/07_supplementary_table_Supplementary_Table_10_download_PDF_42256_2022_557_MOESM7_ESM_pdf.pdf,39792,3d19b55c96635f11f35e10ab3c5f81671cfe1d8d6dc0c3be695bce45ee04d789,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 11 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM8_ESM.pdf,42256_2022_557_MOESM8_ESM.pdf,08_supplementary_table_Supplementary_Table_11_download_PDF_42256_2022_557_MOESM8_ESM_pdf.pdf,2022/s42256-022-00557-6/08_supplementary_table_Supplementary_Table_11_download_PDF_42256_2022_557_MOESM8_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/08_supplementary_table_Supplementary_Table_11_download_PDF_42256_2022_557_MOESM8_ESM_pdf.pdf,36983,849fd82afa29e29ee705004c56550f43be279ec7b08bd62c31ee7153588e6b91,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 12 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM9_ESM.pdf,42256_2022_557_MOESM9_ESM.pdf,09_supplementary_table_Supplementary_Table_12_download_PDF_42256_2022_557_MOESM9_ESM_pdf.pdf,2022/s42256-022-00557-6/09_supplementary_table_Supplementary_Table_12_download_PDF_42256_2022_557_MOESM9_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/09_supplementary_table_Supplementary_Table_12_download_PDF_42256_2022_557_MOESM9_ESM_pdf.pdf,35117,6e63eaa94a34f6753442fc8d4174cd8a64fcdfc05b163849e4399e0499abde24,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 13 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM10_ESM.pdf,42256_2022_557_MOESM10_ESM.pdf,10_supplementary_table_Supplementary_Table_13_download_PDF_42256_2022_557_MOESM10_ESM_pdf.pdf,2022/s42256-022-00557-6/10_supplementary_table_Supplementary_Table_13_download_PDF_42256_2022_557_MOESM10_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/10_supplementary_table_Supplementary_Table_13_download_PDF_42256_2022_557_MOESM10_ESM_pdf.pdf,45417,eaac1ad7017908a0df59d6c0d755358e47114c962c1aced0b2c563d1b9249402,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 14 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM11_ESM.pdf,42256_2022_557_MOESM11_ESM.pdf,11_supplementary_table_Supplementary_Table_14_download_PDF_42256_2022_557_MOESM11_ESM_pdf.pdf,2022/s42256-022-00557-6/11_supplementary_table_Supplementary_Table_14_download_PDF_42256_2022_557_MOESM11_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/11_supplementary_table_Supplementary_Table_14_download_PDF_42256_2022_557_MOESM11_ESM_pdf.pdf,55584,fadfe22fd5dba0670df4bb5c6f642e7cca9c9cff307ddf986740d6670c49bc92,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 15 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM12_ESM.pdf,42256_2022_557_MOESM12_ESM.pdf,12_supplementary_table_Supplementary_Table_15_download_PDF_42256_2022_557_MOESM12_ESM_pdf.pdf,2022/s42256-022-00557-6/12_supplementary_table_Supplementary_Table_15_download_PDF_42256_2022_557_MOESM12_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/12_supplementary_table_Supplementary_Table_15_download_PDF_42256_2022_557_MOESM12_ESM_pdf.pdf,49688,61d76a90c8086e79cb56fcdde7e634af5b8400e3482540e49a48c8def0f2835a,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 16 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM13_ESM.pdf,42256_2022_557_MOESM13_ESM.pdf,13_supplementary_table_Supplementary_Table_16_download_PDF_42256_2022_557_MOESM13_ESM_pdf.pdf,2022/s42256-022-00557-6/13_supplementary_table_Supplementary_Table_16_download_PDF_42256_2022_557_MOESM13_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/13_supplementary_table_Supplementary_Table_16_download_PDF_42256_2022_557_MOESM13_ESM_pdf.pdf,36078,16145a6f2460375505e835fbe720abb684d0ac96d0a3bfca387ca8315b8dec78,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 17 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM14_ESM.pdf,42256_2022_557_MOESM14_ESM.pdf,14_supplementary_table_Supplementary_Table_17_download_PDF_42256_2022_557_MOESM14_ESM_pdf.pdf,2022/s42256-022-00557-6/14_supplementary_table_Supplementary_Table_17_download_PDF_42256_2022_557_MOESM14_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/14_supplementary_table_Supplementary_Table_17_download_PDF_42256_2022_557_MOESM14_ESM_pdf.pdf,60906,bb3a57218ba709f8dc761061208df4694a1cea3f3eb9051d05aada8212403859,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 20 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM15_ESM.pdf,42256_2022_557_MOESM15_ESM.pdf,15_supplementary_table_Supplementary_Table_20_download_PDF_42256_2022_557_MOESM15_ESM_pdf.pdf,2022/s42256-022-00557-6/15_supplementary_table_Supplementary_Table_20_download_PDF_42256_2022_557_MOESM15_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/15_supplementary_table_Supplementary_Table_20_download_PDF_42256_2022_557_MOESM15_ESM_pdf.pdf,44127,53a3daa5b19212fafdf7dee6e375d56b8a9dcd09749212880035980264d08b32,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 21 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM16_ESM.pdf,42256_2022_557_MOESM16_ESM.pdf,16_supplementary_table_Supplementary_Table_21_download_PDF_42256_2022_557_MOESM16_ESM_pdf.pdf,2022/s42256-022-00557-6/16_supplementary_table_Supplementary_Table_21_download_PDF_42256_2022_557_MOESM16_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/16_supplementary_table_Supplementary_Table_21_download_PDF_42256_2022_557_MOESM16_ESM_pdf.pdf,52582,d9e2d5a7bc067823767f63c0bfeea0ba3b6bc74300e0d942d5f1764ddfac4176,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 22 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM17_ESM.pdf,42256_2022_557_MOESM17_ESM.pdf,17_supplementary_table_Supplementary_Table_22_download_PDF_42256_2022_557_MOESM17_ESM_pdf.pdf,2022/s42256-022-00557-6/17_supplementary_table_Supplementary_Table_22_download_PDF_42256_2022_557_MOESM17_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/17_supplementary_table_Supplementary_Table_22_download_PDF_42256_2022_557_MOESM17_ESM_pdf.pdf,196784,cdbe5cf9a599bf27853ff3614a78305a1ab7fc58ecaa116fc1f4e158aa6152c8,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 24 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM18_ESM.pdf,42256_2022_557_MOESM18_ESM.pdf,18_supplementary_table_Supplementary_Table_24_download_PDF_42256_2022_557_MOESM18_ESM_pdf.pdf,2022/s42256-022-00557-6/18_supplementary_table_Supplementary_Table_24_download_PDF_42256_2022_557_MOESM18_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/18_supplementary_table_Supplementary_Table_24_download_PDF_42256_2022_557_MOESM18_ESM_pdf.pdf,196907,53d00cd84bff17dde8aca369f79165cfe2f0bc4fd82459793e260c6350e48927,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 25 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM19_ESM.pdf,42256_2022_557_MOESM19_ESM.pdf,19_supplementary_table_Supplementary_Table_25_download_PDF_42256_2022_557_MOESM19_ESM_pdf.pdf,2022/s42256-022-00557-6/19_supplementary_table_Supplementary_Table_25_download_PDF_42256_2022_557_MOESM19_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/19_supplementary_table_Supplementary_Table_25_download_PDF_42256_2022_557_MOESM19_ESM_pdf.pdf,34570,2b77adc62bba35644fdd35c45175156c0f745dd1da9b6ff1beb4b76fa7d03bec,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 28 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM20_ESM.pdf,42256_2022_557_MOESM20_ESM.pdf,20_supplementary_table_Supplementary_Table_28_download_PDF_42256_2022_557_MOESM20_ESM_pdf.pdf,2022/s42256-022-00557-6/20_supplementary_table_Supplementary_Table_28_download_PDF_42256_2022_557_MOESM20_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/20_supplementary_table_Supplementary_Table_28_download_PDF_42256_2022_557_MOESM20_ESM_pdf.pdf,38701,4cac102e251210305105db344013debb9f42efa9bd31021e11e25848f44f63a3,downloaded,
2022,4,11,s42256-022-00557-6,https://www.nature.com/articles/s42256-022-00557-6,10.1038/s42256-022-00557-6,Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,2022/11,2022/11/17,,Supplementary Table 31 (download PDF ),supplementary_table,False,supplementary table,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00557-6/MediaObjects/42256_2022_557_MOESM21_ESM.pdf,42256_2022_557_MOESM21_ESM.pdf,21_supplementary_table_Supplementary_Table_31_download_PDF_42256_2022_557_MOESM21_ESM_pdf.pdf,2022/s42256-022-00557-6/21_supplementary_table_Supplementary_Table_31_download_PDF_42256_2022_557_MOESM21_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00557-6/21_supplementary_table_Supplementary_Table_31_download_PDF_42256_2022_557_MOESM21_ESM_pdf.pdf,68783,3fb474b04f2e0eb0f56c5b86a26c689097b764a005032a3257e03de94ac2995e,downloaded,
2022,4,11,s42256-022-00560-x,https://www.nature.com/articles/s42256-022-00560-x,10.1038/s42256-022-00560-x,Image prediction of disease progression for osteoarthritis by style-based manifold extrapolation,2022/11,2022/11/16,,Supplementary Information (download PDF ),supplementary_information,False,supplementary information,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00560-x/MediaObjects/42256_2022_560_MOESM1_ESM.pdf,42256_2022_560_MOESM1_ESM.pdf,01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_560_MOESM1_ESM_pdf.pdf,2022/s42256-022-00560-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_560_MOESM1_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00560-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_560_MOESM1_ESM_pdf.pdf,9517256,15eb059aab580a0b5fc52f7d9ba27fabd01758b200494be12b34eae48e780037,already_exists,
2022,4,11,s42256-022-00560-x,https://www.nature.com/articles/s42256-022-00560-x,10.1038/s42256-022-00560-x,Image prediction of disease progression for osteoarthritis by style-based manifold extrapolation,2022/11,2022/11/16,,Reporting Summary (download PDF ),reporting_summary,False,reporting summary,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00560-x/MediaObjects/42256_2022_560_MOESM2_ESM.pdf,42256_2022_560_MOESM2_ESM.pdf,02_reporting_summary_Reporting_Summary_download_PDF_42256_2022_560_MOESM2_ESM_pdf.pdf,2022/s42256-022-00560-x/02_reporting_summary_Reporting_Summary_download_PDF_42256_2022_560_MOESM2_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00560-x/02_reporting_summary_Reporting_Summary_download_PDF_42256_2022_560_MOESM2_ESM_pdf.pdf,1132452,baffc6cb8092bf97829ee562f6b26cfe01f30bbe70ea60d6fb2ecc92ce1e6656,already_exists,
2022,4,11,s42256-022-00561-w,https://www.nature.com/articles/s42256-022-00561-w,10.1038/s42256-022-00561-w,Predicting functional effect of missense variants using graph attention neural networks,2022/11,2022/11/15,,Supplementary Information (download PDF ),supplementary_information,False,supplementary information,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00561-w/MediaObjects/42256_2022_561_MOESM1_ESM.pdf,42256_2022_561_MOESM1_ESM.pdf,01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_561_MOESM1_ESM_pdf.pdf,2022/s42256-022-00561-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_561_MOESM1_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00561-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_561_MOESM1_ESM_pdf.pdf,2910949,94d405651d9600d0edcd07dfd9e73cff3c2bb8d982fdc3efa8fc000e7bb416dd,already_exists,
2022,4,11,s42256-022-00561-w,https://www.nature.com/articles/s42256-022-00561-w,10.1038/s42256-022-00561-w,Predicting functional effect of missense variants using graph attention neural networks,2022/11,2022/11/15,,Reporting Summary (download PDF ),reporting_summary,False,reporting summary,https://static-content.springer.com/esm/art%3A10.1038%2Fs42256-022-00561-w/MediaObjects/42256_2022_561_MOESM2_ESM.pdf,42256_2022_561_MOESM2_ESM.pdf,02_reporting_summary_Reporting_Summary_download_PDF_42256_2022_561_MOESM2_ESM_pdf.pdf,2022/s42256-022-00561-w/02_reporting_summary_Reporting_Summary_download_PDF_42256_2022_561_MOESM2_ESM_pdf.pdf,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/downloads/2022/s42256-022-00561-w/02_reporting_summary_Reporting_Summary_download_PDF_42256_2022_561_MOESM2_ESM_pdf.pdf,1262207,d397cbedc53036fb54dae9c96123c45c440e346d371d66e155cfaa47366ff889,already_exists,
